2017-01-01 08:36:32,51,94,9,0000000004152,16JCE Kombucha Feral 16oz,I, , ,14,1,0,0.0000,4.2500,4.2500,4.2500,\N,1,0,1,0,0.0000,0.0000,1,0,0,10.00000000,1,0,0,0.0000,0,0,1,\N,1,0,0,,\N,\N,0,0,,0,19341,1,3,0,3
2017-01-01 09:00:31,51,94,12,TAX,Tax,A,,,0,0,0,0.0000,0.0000,1.6100,0.0000,\N,0,0,0,0,0.0000,0.0000,0,0,0,\N,0,0,0,0.0000,0,0,0,\N,0,0,0,,\N,\N,0,\N,,0,24528,1,3,0,14
2017-01-01 09:20:35,51,94,14,0020162100000,Turkey Focaccia w/Pesto Mayo,I, , ,8,0.420382,0,3.0400,10.9900,4.6200,10.9900,\N,1,0,1,0,0.0000,0.0000,7,0,0,0.00000000,1,0,0,0.0000,0,0,1,\N,1,0,0,,\N,\N,0,0,,0,14140,1,3,0,6
2017-01-01 09:33:20,51,94,16,0089177000205,O.Mango Probiotic 32oz GB,I, , ,4,1,0,2.5070,4.4900,4.4900,4.4900,\N,0,0,1,0,0.0000,0.0000,1,0,0,0.00000000,1,0,0,0.0000,0,0,0,\N,0,0,0,,\N,\N,0,1,,0,3,1,3,0,5
2017-01-01 08:36:52,51,94,9,TAX,Tax,A,,,0,0,0,0.0000,0.0000,0.3000,0.0000,\N,0,0,0,0,0.0000,0.0000,0,0,0,\N,0,0,0,0.0000,0,0,0,\N,0,0,0,,\N,\N,0,\N,,0,19341,1,3,0,15
2017-01-01 10:13:31,51,94,35,0075008870135,O.Rasp.WM Yogurt 6oz Kalona,I, , ,4,1,0,1.1300,1.5900,1.5900,1.5900,\N,0,0,1,0,0.0000,0.0000,1,0,0,0.00000000,1,0,0,0.0000,0,0,0,\N,1,0,0,,\N,\N,0,1,,0,3,1,3,0,4
2017-01-01 10:32:01,51,94,44,0000000004106,16JCE Kombucha Deanes 16oz,I, , ,14,1,0,0.0000,4.2500,4.2500,4.2500,\N,1,0,1,0,0.0000,0.0000,1,0,0,0.00000000,1,0,0,0.0000,0,0,0,\N,1,0,0,,\N,\N,0,0,,0,3,1,3,0,2
2017-01-01 10:32:03,51,94,44,0000000004106,16JCE Kombucha Deanes 16oz,I, ,V,14,-1,0,0.0000,4.2500,-4.2500,4.2500,\N,1,0,1,0,0.0000,0.0000,1,0,1,0.00000000,-1,0,0,0.0000,0,0,0,\N,1,0,0,,\N,\N,0,0,,0,3,1,3,0,3
2017-01-01 07:35:05,51,94,3,0004900006934,Black Cherry Soda 12oz BS,I, , ,1,1,0,2.5780,0.5900,0.5900,0.6900,\N,1,0,1,0,0.1000,0.0000,1,1,0,0.00000000,1,2,6,3.0000,0,0,0,\N,2,0,0,,\N,\N,0,0,,0,3,1,3,0,4
2017-01-01 09:00:30,51,94,12,0,Credit Card,T,CC,,0,0,0,0.0000,0.0000,-26.1700,0.0000,\N,0,0,0,0,0.0000,0.0000,0,0,0,\N,0,0,0,0.0000,0,0,0,\N,0,0,0,M,\N,\N,0,\N,,0,24528,1,3,0,11
2017-01-01 09:34:44,51,94,17,0000000004525,CUPCAKES Jumbo Cupcake,I, , ,8,2,0,0.0000,2.7900,5.5800,2.7900,\N,0,0,1,0,0.0000,0.0000,7,0,0,0.00000000,2,0,0,0.0000,0,0,0,\N,1,0,0,,\N,\N,0,0,,0,3,1,3,0,1
2017-01-01 10:17:22,51,94,40,0,Change,T,CA,,0,0,0,0.0000,0.0000,0.0000,0.0000,\N,0,0,0,0,0.0000,0.0000,0,0,8,\N,0,0,0,0.0000,0,0,0,\N,0,0,0,,\N,\N,0,\N,,0,12539,1,3,0,8
2017-01-01 10:42:44,51,94,49,0000000004345,BFST Breakfast Burrito,I, , ,8,1,0,0.0000,8.0000,8.0000,8.0000,\N,1,0,0,0,0.0000,0.0000,7,0,0,0.00000000,1,0,0,0.0000,0,0,0,\N,1,0,0,,\N,\N,0,0,,0,3,1,3,0,1
2017-01-01 07:35:47,51,94,3,0,Change,T,CA,,0,0,0,0.0000,0.0000,0.0000,0.0000,\N,0,0,0,0,0.0000,0.0000,0,0,8,\N,0,0,0,0.0000,0,0,0,\N,0,0,0,,\N,\N,0,\N,,0,3,1,3,0,12
2017-01-01 08:59:59,51,94,12,0000000004306,BFST BaconEgg&Cheddar Sandwich,I, , ,8,3,0,0.0000,7.0000,21.0000,7.0000,\N,1,0,0,0,0.0000,0.0000,7,0,0,10.00000000,3,0,0,0.0000,0,0,1,\N,1,0,0,,\N,\N,0,0,,0,24528,1,3,0,1
2017-01-01 10:43:37,51,94,50,0,Credit Card,T,CC,,0,0,0,0.0000,0.0000,-26.3400,0.0000,\N,0,0,0,0,0.0000,0.0000,0,0,0,\N,0,0,0,0.0000,0,0,0,\N,0,0,0,M,\N,\N,0,\N,,0,52788,1,3,0,13
2017-01-01 10:51:11,51,94,53,0000000004304,BAGELS Toasted with Spread,I, , ,8,1,0,0.0000,3.0000,3.0000,3.0000,\N,1,0,0,0,0.0000,0.0000,7,0,0,0.00000000,1,0,0,0.0000,0,0,0,\N,1,0,0,,\N,\N,0,0,,0,3,1,3,0,1
2017-01-01 10:51:20,51,94,53,0069386850045,PrairieDog ChocBite 0.3oz BTMc,I, , ,1,1,0,0.3100,0.6900,0.6900,0.6900,\N,1,0,1,0,0.0000,0.0000,1,0,0,0.00000000,1,0,0,0.0000,0,0,0,\N,1,0,0,,\N,\N,0,0,,0,3,1,3,0,5
2017-01-01 10:51:21,51,94,53,0081878001424,Sea Salt BoomChickaPop 1.25oz,I, , ,1,1,0,1.2310,2.1900,2.1900,2.1900,\N,0,0,1,0,0.0000,0.0000,1,0,0,0.00000000,1,0,0,0.0000,0,0,0,\N,1,0,0,,\N,\N,0,0,,0,3,1,3,0,6
2017-01-01 10:51:46,51,94,53,TAX,Tax,A,,,0,0,0,0.0000,0.0000,0.4900,0.0000,\N,0,0,0,0,0.0000,0.0000,0,0,0,\N,0,0,0,0.0000,0,0,0,\N,0,0,0,,\N,\N,0,\N,,0,3,1,3,0,13
2017-01-01 10:56:45,51,94,54,0085828400258,Chicken Ses.BBQ Bar 1.5oz Epic,I, , ,1,1,0,1.7440,2.9900,2.9900,2.9900,\N,0,0,1,0,0.0000,0.0000,1,0,0,10.00000000,1,0,0,0.0000,0,0,1,\N,0,0,0,,\N,\N,0,0,,0,16938,1,3,0,3
2017-01-01 10:56:56,51,94,54,DISCOUNT,Discount,I,,,0,1,0,0.0000,-0.7100,-0.7100,0.0000,\N,0,0,0,0,0.0000,0.0000,0,0,0,\N,1,0,0,0.0000,0,0,0,\N,0,0,0,,\N,\N,0,\N,,0,16938,1,3,0,13
2017-01-01 10:17:08,51,94,40,0072225210120,Peanut Butter Clif Bar 2.4oz,I, , ,1,1,0,1.0380,1.2500,1.2500,1.2500,\N,0,0,1,0,0.0000,0.0000,1,0,0,0.00000000,1,0,0,0.0000,0,0,1,\N,2,0,0,,\N,\N,0,3,,0,12539,1,3,0,2
